Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
52716-84681:Donte DiVincenzo,52716-84681,SG,Donte,Donte DiVincenzo,DiVincenzo,30.5,1,4500,GS@MIL,MIL,GS,,,
52716-67707:Marquese Chriss,52716-67707,PF,Marquese,Marquese Chriss,Chriss,20.10000038,1,4400,GS@MIL,GS,MIL,,,
52716-85137:Duncan Robinson,52716-85137,SG,Duncan,Duncan Robinson,Robinson,20.5,1,4400,NO@MIA,MIA,NO,,,
52716-24544:Gary Harris,52716-24544,SG,Gary,Gary Harris,Harris,18.39999962,1,4400,LAC@DEN,DEN,LAC,,,
52716-16363:Joe Harris,52716-16363,SF,Joe,Joe Harris,Harris,22.39999962,1,4300,BKN@BOS,BKN,BOS,,,
52716-58377:Kyle Kuzma,52716-58377,PF,Kyle,Kyle Kuzma,Kuzma,14.19999981,1,4200,DAL@LAL,LAL,DAL,,,
52716-81529:Daniel Theis,52716-81529,C,Daniel,Daniel Theis,Theis,18.10000038,1,4200,BKN@BOS,BOS,BKN,,,
52716-14512:Marcus Morris,52716-14512,PF,Marcus,Marcus Morris,Morris,26.92257986,62,4200,LAC@DEN,LAC,DEN,GTD,Knee,
52716-12474:Patrick Beverley,52716-12474,PG,Patrick,Patrick Beverley,Beverley,19.70000076,1,4200,LAC@DEN,LAC,DEN,,,
52716-14523:Reggie Jackson,52716-14523,SG,Reggie,Reggie Jackson,Jackson,1.200000048,1,4200,LAC@DEN,LAC,DEN,,,
52716-145347:James Wiseman,52716-145347,C,James,James Wiseman,Wiseman,31.20000076,1,4200,GS@MIL,GS,MIL,,,
52716-16376:Dorian Finney-Smith,52716-16376,SF,Dorian,Dorian Finney-Smith,Finney-Smith,31.10000038,1,4200,DAL@LAL,DAL,LAL,,,
52716-40396:Monte Morris,52716-40396,PG,Monte,Monte Morris,Morris,3.400000095,1,4100,LAC@DEN,DEN,LAC,,,
52716-58576:Kevon Looney,52716-58576,C,Kevon,Kevon Looney,Looney,4.400000095,1,4100,GS@MIL,GS,MIL,,,
52716-101329:Kendrick Nunn,52716-101329,PG,Kendrick,Kendrick Nunn,Nunn,2.400000095,1,4100,NO@MIA,MIA,NO,,,
52716-40562:Josh Hart,52716-40562,SG,Josh,Josh Hart,Hart,17.5,1,4000,NO@MIA,NO,MIA,,,
52716-84708:Robert Williams,52716-84708,C,Robert,Robert Williams,Williams,10.80000019,1,4000,BKN@BOS,BOS,BKN,,,
52716-66046:Luke Kennard,52716-66046,SG,Luke,Luke Kennard,Kennard,17.39999962,1,4000,LAC@DEN,LAC,DEN,,,
52716-23823:Willie Cauley-Stein,52716-23823,C,Willie,Willie Cauley-Stein,Cauley-Stein,5.900000095,1,3900,DAL@LAL,DAL,LAL,,,
52716-23572:Taurean Prince,52716-23572,SF,Taurean,Taurean Prince,Prince,8.199999809,1,3900,BKN@BOS,BKN,BOS,,,
52716-23981:Alex Caruso,52716-23981,PG,Alex,Alex Caruso,Caruso,3.900000095,1,3900,DAL@LAL,LAL,DAL,,,
52716-9664:Andre Iguodala,52716-9664,SG,Andre,Andre Iguodala,Iguodala,7.800000191,1,3900,NO@MIA,MIA,NO,,,
52716-18376:Damion Lee,52716-18376,SG,Damion,Damion Lee,Lee,14.39999962,1,3900,GS@MIL,GS,MIL,,,
52716-15843:Trey Burke,52716-15843,PG,Trey,Trey Burke,Burke,6,1,3900,DAL@LAL,DAL,LAL,,,
52716-84724:Landry Shamet,52716-84724,SG,Landry,Landry Shamet,Shamet,8.199999809,1,3900,BKN@BOS,BKN,BOS,,,
52716-9466:D.J. Augustin,52716-9466,PG,D.J.,D.J. Augustin,Augustin,20.30526359,57,3900,GS@MIL,MIL,GS,GTD,Calf,
52716-22541:Kelly Olynyk,52716-22541,C,Kelly,Kelly Olynyk,Olynyk,16.10000038,1,3800,NO@MIA,MIA,NO,,,
52716-15405:JaMychal Green,52716-15405,PF,JaMychal,JaMychal Green,Green,17.04920596,63,3800,LAC@DEN,DEN,LAC,GTD,Calf,
52716-111671:Ky Bowman,52716-111671,PG,Ky,Ky Bowman,Bowman,17.08222249,45,3800,LAC@DEN,LAC,DEN,,,
52716-9581:Marc Gasol,52716-9581,C,Marc,Marc Gasol,Gasol,1.700000048,1,3800,DAL@LAL,LAL,DAL,,,
52716-15993:Pat Connaughton,52716-15993,SG,Pat,Pat Connaughton,Connaughton,7.699999809,1,3800,GS@MIL,MIL,GS,,,
52716-42156:Bobby Portis,52716-42156,C,Bobby,Bobby Portis,Portis,8.300000191,1,3800,GS@MIL,MIL,GS,,,
52716-110322:Jordan Poole,52716-110322,PG,Jordan,Jordan Poole,Poole,6.900000095,1,3800,GS@MIL,GS,MIL,,,
52716-15636:Kentavious Caldwell-Pope,52716-15636,SG,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,19.89999962,1,3700,DAL@LAL,LAL,DAL,,,
52716-16178:Maurice Harkless,52716-16178,SF,Maurice,Maurice Harkless,Harkless,6.900000095,1,3700,NO@MIA,MIA,NO,,,
52716-20277:Torrey Craig,52716-20277,SG,Torrey,Torrey Craig,Craig,13.177586,58,3700,GS@MIL,MIL,GS,,,
52716-16790:Brad Wanamaker,52716-16790,PG,Brad,Brad Wanamaker,Wanamaker,7.699999809,1,3700,GS@MIL,GS,MIL,,,
52716-14511:Markieff Morris,52716-14511,PF,Markieff,Markieff Morris,Morris,11.30000019,1,3700,DAL@LAL,LAL,DAL,,,
52716-84690:Jalen Brunson,52716-84690,PG,Jalen,Jalen Brunson,Brunson,17.39999962,1,3700,DAL@LAL,DAL,LAL,,,
52716-84694:Bruce Brown,52716-84694,SG,Bruce,Bruce Brown,Brown,2.700000048,1,3700,BKN@BOS,BKN,BOS,,,
52716-110313:Bol Bol,52716-110313,C,Bol,Bol Bol,Bol,12.25714329,7,3700,LAC@DEN,DEN,LAC,,,
52716-48940:Wes Iwundu,52716-48940,SG,Wes,Wes Iwundu,Iwundu,12.21538485,52,3600,DAL@LAL,DAL,LAL,,,
52716-19781:Kent Bazemore,52716-19781,SF,Kent,Kent Bazemore,Bazemore,8.399999619,1,3600,GS@MIL,GS,MIL,,,
52716-9799:Wesley Matthews,52716-9799,SF,Wesley,Wesley Matthews,Matthews,3,1,3600,DAL@LAL,LAL,DAL,,,
52716-84808:Jaylen Adams,52716-84808,PG,Jaylen,Jaylen Adams,Adams,,,3600,GS@MIL,MIL,GS,,,
52716-63826:Boban Marjanovic,52716-63826,C,Boban,Boban Marjanovic,Marjanovic,13.16818237,44,3600,DAL@LAL,DAL,LAL,,,
52716-66196:PJ Dozier,52716-66196,SG,PJ,PJ Dozier,Dozier,21,1,3600,LAC@DEN,DEN,LAC,,,
52716-63127:Willy Hernangomez,52716-63127,C,Willy,Willy Hernangomez,Hernangomez,13.3967738,31,3600,NO@MIA,NO,MIA,,,
52716-70825:Timothe Luwawu-Cabarrot,52716-70825,SG,Timothe,Timothe Luwawu-Cabarrot,Luwawu-Cabarrot,6.400000095,1,3600,BKN@BOS,BKN,BOS,,,
52716-48598:Semi Ojeleye,52716-48598,SF,Semi,Semi Ojeleye,Ojeleye,11.30000019,1,3600,BKN@BOS,BOS,BKN,,,
52716-9966:James Johnson,52716-9966,PF,James,James Johnson,Johnson,7.099999905,1,3600,DAL@LAL,DAL,LAL,,,
52716-110318:Grant Williams,52716-110318,PF,Grant,Grant Williams,Williams,7.699999809,1,3600,BKN@BOS,BOS,BKN,,,
52716-110337:Talen Horton-Tucker,52716-110337,SG,Talen,Talen Horton-Tucker,Horton-Tucker,9.199999809,1,3500,DAL@LAL,LAL,DAL,,,
52716-18435:Alfonzo McKinnie,52716-18435,SF,Alfonzo,Alfonzo McKinnie,McKinnie,10.14000015,40,3500,DAL@LAL,LAL,DAL,,,
52716-110340:Jaxson Hayes,52716-110340,C,Jaxson,Jaxson Hayes,Hayes,0.5,1,3500,NO@MIA,NO,MIA,,,
52716-101387:Gabe Vincent,52716-101387,PG,Gabe,Gabe Vincent,Vincent,5.666666667,9,3500,NO@MIA,MIA,NO,GTD,Knee,
52716-111372:Thanasis Antetokounmpo,52716-111372,SF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,6.065000153,20,3500,GS@MIL,MIL,GS,,,
52716-110355:Mfiondu Kabengele,52716-110355,SF,Mfiondu,Mfiondu Kabengele,Kabengele,0,1,3500,LAC@DEN,LAC,DEN,,,
52716-110354:Nicolas Claxton,52716-110354,PF,Nicolas,Nicolas Claxton,Claxton,10.7200002,15,3500,BKN@BOS,BKN,BOS,,,
52716-110356:Nickeil Alexander-Walker,52716-110356,SG,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,3.200000048,1,3500,NO@MIA,NO,MIA,,,
52716-117273:Mychal Mulder,52716-117273,SF,Mychal,Mychal Mulder,Mulder,9.199999809,1,3500,GS@MIL,GS,MIL,,,
52716-117275:Jeremiah Martin,52716-117275,PG,Jeremiah,Jeremiah Martin,Martin,14,9,3500,BKN@BOS,BKN,BOS,,,
52716-117274:Chris Silva,52716-117274,PF,Chris,Chris Silva,Silva,8.561363914,44,3500,NO@MIA,MIA,NO,,,
52716-110365:Alen Smailagic,52716-110365,PF,Alen,Alen Smailagic,Smailagic,8.635714395,14,3500,GS@MIL,GS,MIL,GTD,Knee,
52716-117285:Vlatko Cancar,52716-117285,SF,Vlatko,Vlatko Cancar,Cancar,2.607142857,14,3500,LAC@DEN,DEN,LAC,,,
52716-12334:Avery Bradley,52716-12334,SG,Avery,Avery Bradley,Bradley,15.35714286,49,3500,NO@MIA,MIA,NO,,,
52716-12340:Patrick Patterson,52716-12340,PF,Patrick,Patrick Patterson,Patterson,13.10000038,1,3500,LAC@DEN,LAC,DEN,,,
52716-117301:Devontae Cacok,52716-117301,PF,Devontae,Devontae Cacok,Cacok,13.5,1,3500,DAL@LAL,LAL,DAL,,,
52716-15669:Meyers Leonard,52716-15669,C,Meyers,Meyers Leonard,Leonard,14.73529412,51,3500,NO@MIA,MIA,NO,,,
52716-112709:Javonte Green,52716-112709,SG,Javonte,Javonte Green,Green,8.054166794,48,3500,BKN@BOS,BOS,BKN,,,
52716-112708:Max Strus,52716-112708,SF,Max,Max Strus,Strus,3.099999905,2,3500,NO@MIA,MIA,NO,,,
52716-112710:Tacko Fall,52716-112710,C,Tacko,Tacko Fall,Fall,7.785714286,7,3500,BKN@BOS,BOS,BKN,O,Eye,
52716-145738:Nate Hinton,52716-145738,SG,Nate,Nate Hinton,Hinton,,,3500,DAL@LAL,DAL,LAL,,,
52716-9809:Nicolas Batum,52716-9809,SF,Nicolas,Nicolas Batum,Batum,24.20000076,1,3500,LAC@DEN,LAC,DEN,,,
52716-145745:Will Magnay,52716-145745,C,Will,Will Magnay,Magnay,,,3500,NO@MIA,NO,MIA,O,Not injury related,
52716-110697:Nicolo Melli,52716-110697,PF,Nicolo,Nicolo Melli,Melli,7.400000095,1,3500,NO@MIA,NO,MIA,,,
52716-9589:Udonis Haslem,52716-9589,PF,Udonis,Udonis Haslem,Haslem,7.925000191,4,3500,NO@MIA,MIA,NO,,,
52716-41077:Sindarius Thornwell,52716-41077,SG,Sindarius,Sindarius Thornwell,Thornwell,15.39999962,2,3500,NO@MIA,NO,MIA,,,
52716-145532:Jay Scrubb,52716-145532,SG,Jay,Jay Scrubb,Scrubb,,,3500,LAC@DEN,LAC,DEN,O,Foot,
52716-145537:Yam Madar,52716-145537,PG,Yam,Yam Madar,Madar,,,3500,BKN@BOS,BOS,BKN,,,
52716-111492:Amir Coffey,52716-111492,PF,Amir,Amir Coffey,Coffey,0,1,3500,LAC@DEN,LAC,DEN,,,
52716-145541:R.J. Hampton,52716-145541,PG,R.J.,R.J. Hampton,Hampton,,,3500,LAC@DEN,DEN,LAC,,,
52716-145547:Facundo Campazzo,52716-145547,PG,Facundo,Facundo Campazzo,Campazzo,3,1,3500,LAC@DEN,DEN,LAC,,,
52716-145819:Naji Marshall,52716-145819,SF,Naji,Naji Marshall,Marshall,,,3500,NO@MIA,NO,MIA,,,
52716-145305:Zeke Nnaji,52716-145305,PF,Zeke,Zeke Nnaji,Nnaji,,,3500,LAC@DEN,DEN,LAC,,,
52716-145314:Precious Achiuwa,52716-145314,SF,Precious,Precious Achiuwa,Achiuwa,11.60000038,1,3500,NO@MIA,MIA,NO,,,
52716-145824:Jordan Ford,52716-145824,PG,Jordan,Jordan Ford,Ford,,,3500,LAC@DEN,LAC,DEN,,,
52716-145313:Jordan Nwora,52716-145313,PF,Jordan,Jordan Nwora,Nwora,,,3500,GS@MIL,MIL,GS,,,
52716-145825:Malik Fitts,52716-145825,PF,Malik,Malik Fitts,Fitts,,,3500,LAC@DEN,LAC,DEN,,,
52716-9636:Wilson Chandler,52716-9636,SF,Wilson,Wilson Chandler,Chandler,13.92857143,35,3500,BKN@BOS,BKN,BOS,,,
52716-145316:Kira Lewis,52716-145316,PG,Kira,Kira Lewis,Lewis,,,3500,NO@MIA,NO,MIA,,,
52716-145317:Sam Merrill,52716-145317,PG,Sam,Sam Merrill,Merrill,0,1,3500,GS@MIL,MIL,GS,,,
52716-18600:Tyler Johnson,52716-18600,PG,Tyler,Tyler Johnson,Johnson,4.199999809,1,3500,BKN@BOS,BKN,BOS,,,
52716-145320:Daniel Oturu,52716-145320,C,Daniel,Daniel Oturu,Oturu,,,3500,LAC@DEN,LAC,DEN,,,
52716-145326:Tyrell Terry,52716-145326,PG,Tyrell,Tyrell Terry,Terry,,,3500,DAL@LAL,DAL,LAL,,,
52716-14509:Klay Thompson,52716-14509,SG,Klay,Klay Thompson,Thompson,,,3500,GS@MIL,GS,MIL,O,Achilles,
52716-145325:Josh Green,52716-145325,SG,Josh,Josh Green,Green,2,1,3500,DAL@LAL,DAL,LAL,,,
52716-9648:Jeff Green,52716-9648,PF,Jeff,Jeff Green,Green,10.5,1,3500,BKN@BOS,BKN,BOS,,,
52716-145335:Payton Pritchard,52716-145335,PG,Payton,Payton Pritchard,Pritchard,7.199999809,1,3500,BKN@BOS,BOS,BKN,,,
52716-145332:Tyler Bey,52716-145332,SF,Tyler,Tyler Bey,Bey,,,3500,DAL@LAL,DAL,LAL,,,
52716-58295:D.J. Wilson,52716-58295,PF,D.J.,D.J. Wilson,Wilson,9.5,1,3500,GS@MIL,MIL,GS,,,
52716-145333:Aaron Nesmith,52716-145333,SG,Aaron,Aaron Nesmith,Nesmith,,,3500,BKN@BOS,BOS,BKN,,,
52716-80825:Isaiah Hartenstein,52716-80825,PF,Isaiah,Isaiah Hartenstein,Hartenstein,13.60000038,1,3500,LAC@DEN,DEN,LAC,,,
52716-145340:Reggie Perry,52716-145340,PF,Reggie,Reggie Perry,Perry,5.900000095,1,3500,BKN@BOS,BKN,BOS,,,
52716-145346:Justinian Jessup,52716-145346,SG,Justinian,Justinian Jessup,Jessup,,,3500,GS@MIL,GS,MIL,,,
52716-145345:Nico Mannion,52716-145345,PG,Nico,Nico Mannion,Mannion,,,3500,GS@MIL,GS,MIL,,,
52716-145358:Markus Howard,52716-145358,PG,Markus,Markus Howard,Howard,,,3500,LAC@DEN,DEN,LAC,,,
52716-9677:Jared Dudley,52716-9677,SF,Jared,Jared Dudley,Dudley,4.853333198,45,3500,DAL@LAL,LAL,DAL,,,
52716-145623:Mamadi Diakite,52716-145623,PF,Mamadi,Mamadi Diakite,Diakite,,,3500,GS@MIL,MIL,GS,,,
52716-85466:Wenyen Gabriel,52716-85466,PF,Wenyen,Wenyen Gabriel,Gabriel,5.846666463,30,3500,NO@MIA,NO,MIA,O,Knee,
52716-84700:Rodions Kurucs,52716-84700,PF,Rodions,Rodions Kurucs,Kurucs,4.199999809,1,3500,BKN@BOS,BKN,BOS,,,
52716-145631:Greg Whittington,52716-145631,SF,Greg,Greg Whittington,Whittington,,,3500,LAC@DEN,DEN,LAC,,,
52716-15582:Quinn Cook,52716-15582,PG,Quinn,Quinn Cook,Cook,0,1,3500,DAL@LAL,LAL,DAL,,,
52716-110309:KZ Okpala,52716-110309,SF,KZ,KZ Okpala,Okpala,4.5,5,3500,NO@MIA,MIA,NO,,,
52716-110315:Terance Mann,52716-110315,SG,Terance,Terance Mann,Mann,0,1,3500,LAC@DEN,LAC,DEN,,,
52716-23788:Bryn Forbes,52716-23788,SG,Bryn,Bryn Forbes,Forbes,4.199999809,1,3500,GS@MIL,MIL,GS,,,
52716-110319:Tremont Waters,52716-110319,PG,Tremont,Tremont Waters,Waters,9.036363775,11,3500,BKN@BOS,BOS,BKN,,,
52716-110321:Romeo Langford,52716-110321,SG,Romeo,Romeo Langford,Langford,5.771874905,32,3500,BKN@BOS,BOS,BKN,O,Wrist,
52716-84725:Kostas Antetokounmpo,52716-84725,PF,Kostas,Kostas Antetokounmpo,Antetokounmpo,2.520000076,5,3500,DAL@LAL,LAL,DAL,,,
52716-110332:Carsen Edwards,52716-110332,PG,Carsen,Carsen Edwards,Edwards,6.659459294,37,3500,BKN@BOS,BOS,BKN,,,
